ID,item_nr,attitude,importance,side,plausibility,university,university_short,start_date,end_date,progress,duration,language,consent,student,tuition_fee,study_continue,attention1,attention2,gender,age,comments,study,study_year,study_plan,tuition_fee2,missing_attitude,track,native_language,item,item_short
uam-8,13,1,5,in favor,unlikely,Université d'Aix-Marseille,uam,2020-05-28T15:40:27Z,2020-05-28T15:47:38Z,100,430,FR,1,yes,2,yes,a great deal,mostly not,female,22,NA,Psychologie (PSTO),4,yes,NA,NA,NA,NA,<The university> should abolish student political expression on the campus,abolish political expression
uam-8,14,1,9,against,likely,Université d'Aix-Marseille,uam,2020-05-28T15:40:27Z,2020-05-28T15:47:38Z,100,430,FR,1,yes,2,yes,a great deal,mostly not,female,22,NA,Psychologie (PSTO),4,yes,NA,NA,NA,NA,<The university> should also schedule classes on Saturday,classes on Saturday
uam-8,15,1,9,against,likely,Université d'Aix-Marseille,uam,2020-05-28T15:40:27Z,2020-05-28T15:47:38Z,100,430,FR,1,yes,2,yes,a great deal,mostly not,female,22,NA,Psychologie (PSTO),4,yes,NA,NA,NA,NA,<The university> should schedule more classes in the evening (after 6 PM),classes in the evening
uam-9,1,1,9,against,unlikely,Université d'Aix-Marseille,uam,2020-05-28T16:20:02Z,2020-05-28T16:40:25Z,100,1222,FR,1,yes,5,yes,a great deal,mostly not,female,19,NA,Psychologie,L2,yes,NA,NA,NA,NA,<The university> should reduce the length of academic holidays,reduce holidays length
uam-9,2,1,8,against,unlikely,Université d'Aix-Marseille,uam,2020-05-28T16:20:02Z,2020-05-28T16:40:25Z,100,1222,FR,1,yes,5,yes,a great deal,mostly not,female,19,NA,Psychologie,L2,yes,NA,NA,NA,NA,<The university> should increase the number of course hours required for graduation,increase course hours
uam-9,3,1,9,against,likely,Université d'Aix-Marseille,uam,2020-05-28T16:20:02Z,2020-05-28T16:40:25Z,100,1222,FR,1,yes,5,yes,a great deal,mostly not,female,19,NA,Psychologie,L2,yes,NA,NA,NA,NA,<The university> should raise the tuition fee for the upcoming academic year,raise tuition fee
uam-9,4,1,9,against,unlikely,Université d'Aix-Marseille,uam,2020-05-28T16:20:02Z,2020-05-28T16:40:25Z,100,1222,FR,1,yes,5,yes,a great deal,mostly not,female,19,NA,Psychologie,L2,yes,NA,NA,NA,NA,<The university> should schedule classes starting at 6.30am,classes at 6.30am
uam-9,5,8,8,in favor,likely,Université d'Aix-Marseille,uam,2020-05-28T16:20:02Z,2020-05-28T16:40:25Z,100,1222,FR,1,yes,5,yes,a great deal,mostly not,female,19,NA,Psychologie,L2,yes,NA,NA,NA,NA,<The university> should introduce mandatory final exams that cover all knowledge required for the academic degree,introduce final exam
uam-9,6,3,2,indifferent,unlikely,Université d'Aix-Marseille,uam,2020-05-28T16:20:02Z,2020-05-28T16:40:25Z,100,1222,FR,1,yes,5,yes,a great deal,mostly not,female,19,NA,Psychologie,L2,yes,NA,NA,NA,NA,<The university> should make attendance mandatory for seminars and lectures,mandatory attendance
uam-9,7,1,5,against,unlikely,Université d'Aix-Marseille,uam,2020-05-28T16:20:02Z,2020-05-28T16:40:25Z,100,1222,FR,1,yes,5,yes,a great deal,mostly not,female,19,NA,Psychologie,L2,yes,NA,NA,NA,NA,<The university> should abolish resit exams,abolish resit exams
uam-9,8,1,9,against,unlikely,Université d'Aix-Marseille,uam,2020-05-28T16:20:02Z,2020-05-28T16:40:25Z,100,1222,FR,1,yes,5,yes,a great deal,mostly not,female,19,NA,Psychologie,L2,yes,NA,NA,NA,NA,<The university> should increase the difficulty of exams and coursework,increase difficulty
uam-9,9,1,9,against,unlikely,Université d'Aix-Marseille,uam,2020-05-28T16:20:02Z,2020-05-28T16:40:25Z,100,1222,FR,1,yes,5,yes,a great deal,mostly not,female,19,NA,Psychologie,L2,yes,NA,NA,NA,NA,"<The university> should banish sales of sodas and fast-food, including vending machines, on the campus",banish soda and fast-food
uam-9,10,1,2,against,unlikely,Université d'Aix-Marseille,uam,2020-05-28T16:20:02Z,2020-05-28T16:40:25Z,100,1222,FR,1,yes,5,yes,a great deal,mostly not,female,19,NA,Psychologie,L2,yes,NA,NA,NA,NA,<The university> should reduce the voice given to students in its decision making,reduce student voice
uam-9,11,5,5,indifferent,unlikely,Université d'Aix-Marseille,uam,2020-05-28T16:20:02Z,2020-05-28T16:40:25Z,100,1222,FR,1,yes,5,yes,a great deal,mostly not,female,19,NA,Psychologie,L2,yes,NA,NA,NA,NA,<The university> should adopt school uniforms,adopt school uniforms
uam-9,12,1,6,against,unlikely,Université d'Aix-Marseille,uam,2020-05-28T16:20:02Z,2020-05-28T16:40:25Z,100,1222,FR,1,yes,5,yes,a great deal,mostly not,female,19,NA,Psychologie,L2,yes,NA,NA,NA,NA,<The university> should only fund scholarly pursuits and defund other student union activities,defund student activities
uam-9,13,1,4,against,unlikely,Université d'Aix-Marseille,uam,2020-05-28T16:20:02Z,2020-05-28T16:40:25Z,100,1222,FR,1,yes,5,yes,a great deal,mostly not,female,19,NA,Psychologie,L2,yes,NA,NA,NA,NA,<The university> should abolish student political expression on the campus,abolish political expression
uam-9,14,1,9,against,unlikely,Université d'Aix-Marseille,uam,2020-05-28T16:20:02Z,2020-05-28T16:40:25Z,100,1222,FR,1,yes,5,yes,a great deal,mostly not,female,19,NA,Psychologie,L2,yes,NA,NA,NA,NA,<The university> should also schedule classes on Saturday,classes on Saturday
uam-9,15,1,9,against,likely,Université d'Aix-Marseille,uam,2020-05-28T16:20:02Z,2020-05-28T16:40:25Z,100,1222,FR,1,yes,5,yes,a great deal,mostly not,female,19,NA,Psychologie,L2,yes,NA,NA,NA,NA,<The university> should schedule more classes in the evening (after 6 PM),classes in the evening
uam-10,1,1,9,against,unlikely,Université d'Aix-Marseille,uam,2020-05-28T16:40:40Z,2020-05-28T16:54:03Z,100,802,FR,1,yes,2,yes,a great deal,mostly not,male,19,NA,Psychologie,2,yes,NA,NA,NA,NA,<The university> should reduce the length of academic holidays,reduce holidays length
uam-10,2,2,5,against,unlikely,Université d'Aix-Marseille,uam,2020-05-28T16:40:40Z,2020-05-28T16:54:03Z,100,802,FR,1,yes,2,yes,a great deal,mostly not,male,19,NA,Psychologie,2,yes,NA,NA,NA,NA,<The university> should increase the number of course hours required for graduation,increase course hours
uam-10,3,1,1,against,unlikely,Université d'Aix-Marseille,uam,2020-05-28T16:40:40Z,2020-05-28T16:54:03Z,100,802,FR,1,yes,2,yes,a great deal,mostly not,male,19,NA,Psychologie,2,yes,NA,NA,NA,NA,<The university> should raise the tuition fee for the upcoming academic year,raise tuition fee
uam-10,4,1,9,against,unlikely,Université d'Aix-Marseille,uam,2020-05-28T16:40:40Z,2020-05-28T16:54:03Z,100,802,FR,1,yes,2,yes,a great deal,mostly not,male,19,NA,Psychologie,2,yes,NA,NA,NA,NA,<The university> should schedule classes starting at 6.30am,classes at 6.30am
uam-10,5,4,9,indifferent,unlikely,Université d'Aix-Marseille,uam,2020-05-28T16:40:40Z,2020-05-28T16:54:03Z,100,802,FR,1,yes,2,yes,a great deal,mostly not,male,19,NA,Psychologie,2,yes,NA,NA,NA,NA,<The university> should introduce mandatory final exams that cover all knowledge required for the academic degree,introduce final exam
uam-10,6,1,8,against,unlikely,Université d'Aix-Marseille,uam,2020-05-28T16:40:40Z,2020-05-28T16:54:03Z,100,802,FR,1,yes,2,yes,a great deal,mostly not,male,19,NA,Psychologie,2,yes,NA,NA,NA,NA,<The university> should make attendance mandatory for seminars and lectures,mandatory attendance
uam-10,7,1,7,against,unlikely,Université d'Aix-Marseille,uam,2020-05-28T16:40:40Z,2020-05-28T16:54:03Z,100,802,FR,1,yes,2,yes,a great deal,mostly not,male,19,NA,Psychologie,2,yes,NA,NA,NA,NA,<The university> should abolish resit exams,abolish resit exams
uam-10,8,1,9,against,likely,Université d'Aix-Marseille,uam,2020-05-28T16:40:40Z,2020-05-28T16:54:03Z,100,802,FR,1,yes,2,yes,a great deal,mostly not,male,19,NA,Psychologie,2,yes,NA,NA,NA,NA,<The university> should increase the difficulty of exams and coursework,increase difficulty
uam-10,9,1,2,indifferent,likely,Université d'Aix-Marseille,uam,2020-05-28T16:40:40Z,2020-05-28T16:54:03Z,100,802,FR,1,yes,2,yes,a great deal,mostly not,male,19,NA,Psychologie,2,yes,NA,NA,NA,NA,"<The university> should banish sales of sodas and fast-food, including vending machines, on the campus",banish soda and fast-food
uam-10,10,1,8,against,unlikely,Université d'Aix-Marseille,uam,2020-05-28T16:40:40Z,2020-05-28T16:54:03Z,100,802,FR,1,yes,2,yes,a great deal,mostly not,male,19,NA,Psychologie,2,yes,NA,NA,NA,NA,<The university> should reduce the voice given to students in its decision making,reduce student voice
uam-10,11,1,1,indifferent,unlikely,Université d'Aix-Marseille,uam,2020-05-28T16:40:40Z,2020-05-28T16:54:03Z,100,802,FR,1,yes,2,yes,a great deal,mostly not,male,19,NA,Psychologie,2,yes,NA,NA,NA,NA,<The university> should adopt school uniforms,adopt school uniforms
uam-10,12,3,4,against,unlikely,Université d'Aix-Marseille,uam,2020-05-28T16:40:40Z,2020-05-28T16:54:03Z,100,802,FR,1,yes,2,yes,a great deal,mostly not,male,19,NA,Psychologie,2,yes,NA,NA,NA,NA,<The university> should only fund scholarly pursuits and defund other student union activities,defund student activities
uam-10,13,8,6,against,unlikely,Université d'Aix-Marseille,uam,2020-05-28T16:40:40Z,2020-05-28T16:54:03Z,100,802,FR,1,yes,2,yes,a great deal,mostly not,male,19,NA,Psychologie,2,yes,NA,NA,NA,NA,<The university> should abolish student political expression on the campus,abolish political expression
uam-10,14,1,7,against,unlikely,Université d'Aix-Marseille,uam,2020-05-28T16:40:40Z,2020-05-28T16:54:03Z,100,802,FR,1,yes,2,yes,a great deal,mostly not,male,19,NA,Psychologie,2,yes,NA,NA,NA,NA,<The university> should also schedule classes on Saturday,classes on Saturday
uam-10,15,1,9,against,unlikely,Université d'Aix-Marseille,uam,2020-05-28T16:40:40Z,2020-05-28T16:54:03Z,100,802,FR,1,yes,2,yes,a great deal,mostly not,male,19,NA,Psychologie,2,yes,NA,NA,NA,NA,<The university> should schedule more classes in the evening (after 6 PM),classes in the evening
uam-11,1,1,7,against,unlikely,Université d'Aix-Marseille,uam,2020-05-28T19:09:16Z,2020-05-28T19:17:18Z,100,482,FR,1,yes,4,yes,a great deal,mostly not,female,18,NA,Psychologie,1,yes,NA,NA,NA,NA,<The university> should reduce the length of academic holidays,reduce holidays length
uam-11,2,4,6,indifferent,unlikely,Université d'Aix-Marseille,uam,2020-05-28T19:09:16Z,2020-05-28T19:17:18Z,100,482,FR,1,yes,4,yes,a great deal,mostly not,female,18,NA,Psychologie,1,yes,NA,NA,NA,NA,<The university> should increase the number of course hours required for graduation,increase course hours
uam-11,3,1,5,against,unlikely,Université d'Aix-Marseille,uam,2020-05-28T19:09:16Z,2020-05-28T19:17:18Z,100,482,FR,1,yes,4,yes,a great deal,mostly not,female,18,NA,Psychologie,1,yes,NA,NA,NA,NA,<The university> should raise the tuition fee for the upcoming academic year,raise tuition fee
uam-11,4,1,6,against,unlikely,Université d'Aix-Marseille,uam,2020-05-28T19:09:16Z,2020-05-28T19:17:18Z,100,482,FR,1,yes,4,yes,a great deal,mostly not,female,18,NA,Psychologie,1,yes,NA,NA,NA,NA,<The university> should schedule classes starting at 6.30am,classes at 6.30am
uam-11,5,6,6,indifferent,likely,Université d'Aix-Marseille,uam,2020-05-28T19:09:16Z,2020-05-28T19:17:18Z,100,482,FR,1,yes,4,yes,a great deal,mostly not,female,18,NA,Psychologie,1,yes,NA,NA,NA,NA,<The university> should introduce mandatory final exams that cover all knowledge required for the academic degree,introduce final exam
uam-11,6,1,5,against,unlikely,Université d'Aix-Marseille,uam,2020-05-28T19:09:16Z,2020-05-28T19:17:18Z,100,482,FR,1,yes,4,yes,a great deal,mostly not,female,18,NA,Psychologie,1,yes,NA,NA,NA,NA,<The university> should make attendance mandatory for seminars and lectures,mandatory attendance
uam-11,7,1,9,against,unlikely,Université d'Aix-Marseille,uam,2020-05-28T19:09:16Z,2020-05-28T19:17:18Z,100,482,FR,1,yes,4,yes,a great deal,mostly not,female,18,NA,Psychologie,1,yes,NA,NA,NA,NA,<The university> should abolish resit exams,abolish resit exams
uam-11,8,7,7,in favor,likely,Université d'Aix-Marseille,uam,2020-05-28T19:09:16Z,2020-05-28T19:17:18Z,100,482,FR,1,yes,4,yes,a great deal,mostly not,female,18,NA,Psychologie,1,yes,NA,NA,NA,NA,<The university> should increase the difficulty of exams and coursework,increase difficulty
uam-11,9,1,9,against,unlikely,Université d'Aix-Marseille,uam,2020-05-28T19:09:16Z,2020-05-28T19:17:18Z,100,482,FR,1,yes,4,yes,a great deal,mostly not,female,18,NA,Psychologie,1,yes,NA,NA,NA,NA,"<The university> should banish sales of sodas and fast-food, including vending machines, on the campus",banish soda and fast-food
uam-11,10,2,8,against,unlikely,Université d'Aix-Marseille,uam,2020-05-28T19:09:16Z,2020-05-28T19:17:18Z,100,482,FR,1,yes,4,yes,a great deal,mostly not,female,18,NA,Psychologie,1,yes,NA,NA,NA,NA,<The university> should reduce the voice given to students in its decision making,reduce student voice
uam-11,11,5,5,indifferent,unlikely,Université d'Aix-Marseille,uam,2020-05-28T19:09:16Z,2020-05-28T19:17:18Z,100,482,FR,1,yes,4,yes,a great deal,mostly not,female,18,NA,Psychologie,1,yes,NA,NA,NA,NA,<The university> should adopt school uniforms,adopt school uniforms
uam-11,12,1,9,against,unlikely,Université d'Aix-Marseille,uam,2020-05-28T19:09:16Z,2020-05-28T19:17:18Z,100,482,FR,1,yes,4,yes,a great deal,mostly not,female,18,NA,Psychologie,1,yes,NA,NA,NA,NA,<The university> should only fund scholarly pursuits and defund other student union activities,defund student activities
uam-11,13,1,7,against,unlikely,Université d'Aix-Marseille,uam,2020-05-28T19:09:16Z,2020-05-28T19:17:18Z,100,482,FR,1,yes,4,yes,a great deal,mostly not,female,18,NA,Psychologie,1,yes,NA,NA,NA,NA,<The university> should abolish student political expression on the campus,abolish political expression
uam-11,14,1,9,against,unlikely,Université d'Aix-Marseille,uam,2020-05-28T19:09:16Z,2020-05-28T19:17:18Z,100,482,FR,1,yes,4,yes,a great deal,mostly not,female,18,NA,Psychologie,1,yes,NA,NA,NA,NA,<The university> should also schedule classes on Saturday,classes on Saturday
uam-11,15,5,4,indifferent,likely,Université d'Aix-Marseille,uam,2020-05-28T19:09:16Z,2020-05-28T19:17:18Z,100,482,FR,1,yes,4,yes,a great deal,mostly not,female,18,NA,Psychologie,1,yes,NA,NA,NA,NA,<The university> should schedule more classes in the evening (after 6 PM),classes in the evening
uam-12,1,2,7,against,unlikely,Université d'Aix-Marseille,uam,2020-05-28T22:26:02Z,2020-05-28T22:33:26Z,100,444,FR,1,yes,1,yes,a great deal,mostly not,female,24,NA,Psychologie sociale,4,yes,NA,NA,NA,NA,<The university> should reduce the length of academic holidays,reduce holidays length
uam-12,2,6,8,in favor,likely,Université d'Aix-Marseille,uam,2020-05-28T22:26:02Z,2020-05-28T22:33:26Z,100,444,FR,1,yes,1,yes,a great deal,mostly not,female,24,NA,Psychologie sociale,4,yes,NA,NA,NA,NA,<The university> should increase the number of course hours required for graduation,increase course hours
uam-12,3,2,8,against,likely,Université d'Aix-Marseille,uam,2020-05-28T22:26:02Z,2020-05-28T22:33:26Z,100,444,FR,1,yes,1,yes,a great deal,mostly not,female,24,NA,Psychologie sociale,4,yes,NA,NA,NA,NA,<The university> should raise the tuition fee for the upcoming academic year,raise tuition fee
uam-12,4,1,8,against,unlikely,Université d'Aix-Marseille,uam,2020-05-28T22:26:02Z,2020-05-28T22:33:26Z,100,444,FR,1,yes,1,yes,a great deal,mostly not,female,24,NA,Psychologie sociale,4,yes,NA,NA,NA,NA,<The university> should schedule classes starting at 6.30am,classes at 6.30am
uam-12,5,3,7,against,unlikely,Université d'Aix-Marseille,uam,2020-05-28T22:26:02Z,2020-05-28T22:33:26Z,100,444,FR,1,yes,1,yes,a great deal,mostly not,female,24,NA,Psychologie sociale,4,yes,NA,NA,NA,NA,<The university> should introduce mandatory final exams that cover all knowledge required for the academic degree,introduce final exam
uam-12,6,4,6,against,unlikely,Université d'Aix-Marseille,uam,2020-05-28T22:26:02Z,2020-05-28T22:33:26Z,100,444,FR,1,yes,1,yes,a great deal,mostly not,female,24,NA,Psychologie sociale,4,yes,NA,NA,NA,NA,<The university> should make attendance mandatory for seminars and lectures,mandatory attendance
uam-12,7,1,9,against,unlikely,Université d'Aix-Marseille,uam,2020-05-28T22:26:02Z,2020-05-28T22:33:26Z,100,444,FR,1,yes,1,yes,a great deal,mostly not,female,24,NA,Psychologie sociale,4,yes,NA,NA,NA,NA,<The university> should abolish resit exams,abolish resit exams
uam-12,8,7,8,in favor,unlikely,Université d'Aix-Marseille,uam,2020-05-28T22:26:02Z,2020-05-28T22:33:26Z,100,444,FR,1,yes,1,yes,a great deal,mostly not,female,24,NA,Psychologie sociale,4,yes,NA,NA,NA,NA,<The university> should increase the difficulty of exams and coursework,increase difficulty
uam-12,9,7,6,against,unlikely,Université d'Aix-Marseille,uam,2020-05-28T22:26:02Z,2020-05-28T22:33:26Z,100,444,FR,1,yes,1,yes,a great deal,mostly not,female,24,NA,Psychologie sociale,4,yes,NA,NA,NA,NA,"<The university> should banish sales of sodas and fast-food, including vending machines, on the campus",banish soda and fast-food
uam-12,10,2,7,against,unlikely,Université d'Aix-Marseille,uam,2020-05-28T22:26:02Z,2020-05-28T22:33:26Z,100,444,FR,1,yes,1,yes,a great deal,mostly not,female,24,NA,Psychologie sociale,4,yes,NA,NA,NA,NA,<The university> should reduce the voice given to students in its decision making,reduce student voice
uam-12,11,1,7,against,unlikely,Université d'Aix-Marseille,uam,2020-05-28T22:26:02Z,2020-05-28T22:33:26Z,100,444,FR,1,yes,1,yes,a great deal,mostly not,female,24,NA,Psychologie sociale,4,yes,NA,NA,NA,NA,<The university> should adopt school uniforms,adopt school uniforms
uam-12,12,1,9,against,unlikely,Université d'Aix-Marseille,uam,2020-05-28T22:26:02Z,2020-05-28T22:33:26Z,100,444,FR,1,yes,1,yes,a great deal,mostly not,female,24,NA,Psychologie sociale,4,yes,NA,NA,NA,NA,<The university> should only fund scholarly pursuits and defund other student union activities,defund student activities
uam-12,13,1,8,against,unlikely,Université d'Aix-Marseille,uam,2020-05-28T22:26:02Z,2020-05-28T22:33:26Z,100,444,FR,1,yes,1,yes,a great deal,mostly not,female,24,NA,Psychologie sociale,4,yes,NA,NA,NA,NA,<The university> should abolish student political expression on the campus,abolish political expression
uam-12,14,7,6,against,likely,Université d'Aix-Marseille,uam,2020-05-28T22:26:02Z,2020-05-28T22:33:26Z,100,444,FR,1,yes,1,yes,a great deal,mostly not,female,24,NA,Psychologie sociale,4,yes,NA,NA,NA,NA,<The university> should also schedule classes on Saturday,classes on Saturday
uam-12,15,3,8,against,unlikely,Université d'Aix-Marseille,uam,2020-05-28T22:26:02Z,2020-05-28T22:33:26Z,100,444,FR,1,yes,1,yes,a great deal,mostly not,female,24,NA,Psychologie sociale,4,yes,NA,NA,NA,NA,<The university> should schedule more classes in the evening (after 6 PM),classes in the evening
